experiment,dataset,train_dataset,agent,stage,cell,score,raw_mean,lower_mean,upper_mean,complete,reason,max_step,expected_step,eval_path,eval_mtime,agent_path,agent_mtime,agent_newer_than_eval
stability_td3bc,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,td3bc_plus,test,0.56,0.56,23.04,1.87,3796.56,True,ok,120000,120000,tmps/evals/base/td3bc_plus/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784191462.5600002,,,False
stability_td3bc,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,td3bc,test,!95.68,95.68,3632.81,1.87,3796.56,True,ok,120000,120000,tmps/evals/base/td3bc/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784017803.608841,source/ice_offline/agent/td3bc.py,1784195474.9738448,True
stability_td3bc,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,td3bc_gp_plus,test,-0.46,-0.46,-15.57,1.87,3796.56,True,ok,120000,120000,tmps/evals/base/td3bc_gp_plus/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784524826.8948786,,,False
stability_td3bc,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,td3bc_gp,test,101.65,101.65,3859.08,1.87,3796.56,True,ok,120000,120000,tmps/evals/base/td3bc_gp/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784524219.503671,source/ice_offline/agent/td3bc_gp.py,1784202607.2063751,False
stability_td3bc,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,td3bc_gpn,test,95.31,95.31,3618.57,1.87,3796.56,True,ok,120000,120000,tmps/evals/base/td3bc_gpn/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784525797.9938169,source/ice_offline/agent/td3bc_gpn.py,1784195475.097844,False
stability_td3bc,walker2d_replay_medium,walker2d_replay_medium,td3bc_n,test,102.25,102.25,2913.83,1.87,2849.70,True,ok,120000,120000,tmps/evals/base/td3bc_n/walker2d_replay_medium-v0/data/eval_data.hdf5,1784019403.2167323,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
stability_td3bc,walker2d_replay_medium,walker2d_replay_medium,td3bc_plus,test,25.27,25.27,721.55,1.87,2849.70,True,ok,120000,120000,tmps/evals/base/td3bc_plus/walker2d_replay_medium-v0/data/eval_data.hdf5,1784191580.227379,,,False
stability_td3bc,walker2d_replay_medium,walker2d_replay_medium,td3bc,test,!98.78,98.78,2815.08,1.87,2849.70,True,ok,120000,120000,tmps/evals/base/td3bc/walker2d_replay_medium-v0/data/eval_data.hdf5,1784018247.5087109,source/ice_offline/agent/td3bc.py,1784195474.9738448,True
stability_td3bc,walker2d_replay_medium,walker2d_replay_medium,td3bc_gp_plus,test,66.69,66.69,1901.16,1.87,2849.70,True,ok,120000,120000,tmps/evals/base/td3bc_gp_plus/walker2d_replay_medium-v0/data/eval_data.hdf5,1784524962.214224,,,False
stability_td3bc,walker2d_replay_medium,walker2d_replay_medium,td3bc_gp,test,45.53,45.53,1298.43,1.87,2849.70,True,ok,120000,120000,tmps/evals/base/td3bc_gp/walker2d_replay_medium-v0/data/eval_data.hdf5,1784524597.1949692,source/ice_offline/agent/td3bc_gp.py,1784202607.2063751,False
stability_td3bc,walker2d_replay_medium,walker2d_replay_medium,td3bc_gpn,test,68.37,68.37,1948.88,1.87,2849.70,True,ok,120000,120000,tmps/evals/base/td3bc_gpn/walker2d_replay_medium-v0/data/eval_data.hdf5,1784526077.561591,source/ice_offline/agent/td3bc_gpn.py,1784195475.097844,False
stability_td3bc,walker2d_replay_expert,walker2d_replay_expert,td3bc_n,test,72.47,72.47,3565.67,1.87,4919.36,True,ok,120000,120000,tmps/evals/base/td3bc_n/walker2d_replay_expert-v0/data/eval_data.hdf5,1784019638.460241,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
stability_td3bc,walker2d_replay_expert,walker2d_replay_expert,td3bc_plus,test,17.43,17.43,859.08,1.87,4919.36,True,ok,120000,120000,tmps/evals/base/td3bc_plus/walker2d_replay_expert-v0/data/eval_data.hdf5,1784191667.0979223,,,False
stability_td3bc,walker2d_replay_expert,walker2d_replay_expert,td3bc,test,!73.49,73.49,3615.61,1.87,4919.36,True,ok,120000,120000,tmps/evals/base/td3bc/walker2d_replay_expert-v0/data/eval_data.hdf5,1784018481.1118565,source/ice_offline/agent/td3bc.py,1784195474.9738448,True
stability_td3bc,walker2d_replay_expert,walker2d_replay_expert,td3bc_gp_plus,test,31.22,31.22,1536.89,1.87,4919.36,True,ok,120000,120000,tmps/evals/base/td3bc_gp_plus/walker2d_replay_expert-v0/data/eval_data.hdf5,1784525070.8946939,,,False
stability_td3bc,walker2d_replay_expert,walker2d_replay_expert,td3bc_gp,test,59.49,59.49,2927.05,1.87,4919.36,True,ok,120000,120000,tmps/evals/base/td3bc_gp/walker2d_replay_expert-v0/data/eval_data.hdf5,1784524795.1730309,source/ice_offline/agent/td3bc_gp.py,1784202607.2063751,False
stability_td3bc,walker2d_replay_expert,walker2d_replay_expert,td3bc_gpn,test,66.26,66.26,3260.14,1.87,4919.36,True,ok,120000,120000,tmps/evals/base/td3bc_gpn/walker2d_replay_expert-v0/data/eval_data.hdf5,1784526663.0849087,source/ice_offline/agent/td3bc_gpn.py,1784195475.097844,False
stability_aspl,walker2d_d4rl_medium,walker2d_d4rl_medium,aspl,test,!20.69,20.69,591.08,1.87,2849.70,True,ok,220000,220000,tmps/evals/base/aspl/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784175893.4937985,source/ice_offline/agent/aspl.py,1784736917.6906786,True
stability_aspl,walker2d_d4rl_medium,walker2d_d4rl_medium,aspl_gp,test,66.12,66.12,1884.77,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/aspl_gp/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784531310.2481592,source/ice_offline/agent/aspl_gp.py,1784202607.2433748,False
stability_aspl,walker2d_d4rl_medium,walker2d_d4rl_medium,aspl_c,test,117.30,117.30,3342.23,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/aspl_c/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784176802.5048547,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
stability_aspl,walker2d_d4rl_expert,walker2d_d4rl_expert,aspl,test,!12.42,12.42,612.40,1.87,4919.36,True,ok,220000,220000,tmps/evals/base/aspl/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784176094.5594912,source/ice_offline/agent/aspl.py,1784736917.6906786,True
stability_aspl,walker2d_d4rl_expert,walker2d_d4rl_expert,aspl_gp,test,46.33,46.33,2279.99,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/aspl_gp/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784531768.5798233,source/ice_offline/agent/aspl_gp.py,1784202607.2433748,False
stability_aspl,walker2d_d4rl_expert,walker2d_d4rl_expert,aspl_c,test,85.30,85.30,4196.44,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/aspl_c/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784177259.500281,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
stability_aspl,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,aspl,test,!64.82,64.82,2461.42,1.87,3796.56,True,ok,220000,220000,tmps/evals/base/aspl/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784176045.06353,source/ice_offline/agent/aspl.py,1784736917.6906786,True
stability_aspl,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,aspl_gp,test,72.68,72.68,2759.98,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/aspl_gp/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784532465.9360251,source/ice_offline/agent/aspl_gp.py,1784202607.2433748,False
stability_aspl,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,aspl_c,test,107.18,107.18,4069.20,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/aspl_c/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784177022.1221235,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
stability_aspl,walker2d_replay_medium,walker2d_replay_medium,aspl,test,!67.41,67.41,1921.62,1.87,2849.70,True,ok,220000,220000,tmps/evals/base/aspl/walker2d_replay_medium-v0/data/eval_data.hdf5,1784176302.430186,source/ice_offline/agent/aspl.py,1784736917.6906786,True
stability_aspl,walker2d_replay_medium,walker2d_replay_medium,aspl_gp,test,14.09,14.09,403.19,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/aspl_gp/walker2d_replay_medium-v0/data/eval_data.hdf5,1784532693.3818767,source/ice_offline/agent/aspl_gp.py,1784202607.2433748,False
stability_aspl,walker2d_replay_medium,walker2d_replay_medium,aspl_c,test,73.48,73.48,2094.48,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/aspl_c/walker2d_replay_medium-v0/data/eval_data.hdf5,1784177460.4375403,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
stability_aspl,walker2d_replay_expert,walker2d_replay_expert,aspl,test,!30.67,30.67,1510.20,1.87,4919.36,True,ok,220000,220000,tmps/evals/base/aspl/walker2d_replay_expert-v0/data/eval_data.hdf5,1784176533.5816479,source/ice_offline/agent/aspl.py,1784736917.6906786,True
stability_aspl,walker2d_replay_expert,walker2d_replay_expert,aspl_gp,test,57.02,57.02,2805.69,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/aspl_gp/walker2d_replay_expert-v0/data/eval_data.hdf5,1784533488.5874822,source/ice_offline/agent/aspl_gp.py,1784202607.2433748,False
stability_aspl,walker2d_replay_expert,walker2d_replay_expert,aspl_c,test,72.79,72.79,3581.24,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/aspl_c/walker2d_replay_expert-v0/data/eval_data.hdf5,1784177718.1815662,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
stability_scas,walker2d_d4rl_medium,walker2d_d4rl_medium,scas,test,!67.40,67.40,1921.26,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scas/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784177928.0647604,source/ice_offline/agent/scas.py,1784550280.4995978,True
stability_scas,walker2d_d4rl_medium,walker2d_d4rl_medium,scas_n,test,!101.57,101.57,2894.37,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scas_n/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784527161.0425758,source/ice_offline/agent/scas_n.py,1784703326.2021632,True
stability_scas,walker2d_d4rl_medium,walker2d_d4rl_medium,scas_gp,test,!126.72,126.72,3610.65,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scas_gp/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1783859925.4713602,source/ice_offline/agent/scas_gp.py,1784201927.5718198,True
stability_scas,walker2d_d4rl_medium,walker2d_d4rl_medium,scas_gpn,test,105.76,105.76,3013.62,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scas_gpn/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784529151.1845808,source/ice_offline/agent/scas_gpn.py,1784195922.2754567,False
stability_scas,walker2d_d4rl_expert,walker2d_d4rl_expert,scas,test,!1.78,1.78,89.33,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scas/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784178009.198404,source/ice_offline/agent/scas.py,1784550280.4995978,True
stability_scas,walker2d_d4rl_expert,walker2d_d4rl_expert,scas_n,test,!5.72,5.72,283.17,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scas_n/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784527251.3719003,source/ice_offline/agent/scas_n.py,1784703326.2021632,True
stability_scas,walker2d_d4rl_expert,walker2d_d4rl_expert,scas_gp,test,!8.29,8.29,409.50,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scas_gp/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1783860028.924127,source/ice_offline/agent/scas_gp.py,1784201927.5718198,True
stability_scas,walker2d_d4rl_expert,walker2d_d4rl_expert,scas_gpn,test,15.65,15.65,771.60,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scas_gpn/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784529328.1035717,source/ice_offline/agent/scas_gpn.py,1784195922.2754567,False
stability_scas,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scas,test,!1.32,1.32,51.97,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scas/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784177949.215679,source/ice_offline/agent/scas.py,1784550280.4995978,True
stability_scas,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scas_n,test,!32.91,32.91,1250.60,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scas_n/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784527478.1498113,source/ice_offline/agent/scas_n.py,1784703326.2021632,True
stability_scas,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scas_gp,test,!18.04,18.04,686.60,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scas_gp/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1783859983.2272317,source/ice_offline/agent/scas_gp.py,1784201927.5718198,True
stability_scas,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scas_gpn,test,55.72,55.72,2116.40,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scas_gpn/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784529626.6566355,source/ice_offline/agent/scas_gpn.py,1784195922.2754567,False
stability_scas,walker2d_replay_medium,walker2d_replay_medium,scas,test,!126.29,126.29,3598.41,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scas/walker2d_replay_medium-v0/data/eval_data.hdf5,1784178251.3617105,source/ice_offline/agent/scas.py,1784550280.4995978,True
stability_scas,walker2d_replay_medium,walker2d_replay_medium,scas_n,train,,,,1.87,2849.70,False,missing_required_step,200000,500000,tmps/evals/base_train/scas_n/walker2d_replay_medium-v0/data/eval_data.hdf5,1784715743.136751,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
stability_scas,walker2d_replay_medium,walker2d_replay_medium,scas_gp,test,136.79,136.79,3897.27,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scas_gp/walker2d_replay_medium-v0/data/eval_data.hdf5,1784521728.282273,source/ice_offline/agent/scas_gp.py,1784201927.5718198,False
stability_scas,walker2d_replay_medium,walker2d_replay_medium,scas_gpn,test,113.01,113.01,3220.28,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scas_gpn/walker2d_replay_medium-v0/data/eval_data.hdf5,1784530177.1794307,source/ice_offline/agent/scas_gpn.py,1784195922.2754567,False
stability_scas,walker2d_replay_expert,walker2d_replay_expert,scas,test,!92.18,92.18,4534.70,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scas/walker2d_replay_expert-v0/data/eval_data.hdf5,1784178520.636087,source/ice_offline/agent/scas.py,1784550280.4995978,True
stability_scas,walker2d_replay_expert,walker2d_replay_expert,scas_n,test,!85.25,85.25,4194.03,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scas_n/walker2d_replay_expert-v0/data/eval_data.hdf5,1784528606.9695354,source/ice_offline/agent/scas_n.py,1784703326.2021632,True
stability_scas,walker2d_replay_expert,walker2d_replay_expert,scas_gp,test,!89.02,89.02,4379.61,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scas_gp/walker2d_replay_expert-v0/data/eval_data.hdf5,1783860565.570198,source/ice_offline/agent/scas_gp.py,1784201927.5718198,True
stability_scas,walker2d_replay_expert,walker2d_replay_expert,scas_gpn,test,83.21,83.21,4093.56,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scas_gpn/walker2d_replay_expert-v0/data/eval_data.hdf5,1784530669.6385732,source/ice_offline/agent/scas_gpn.py,1784195922.2754567,False
stability_scaspl,walker2d_d4rl_medium,walker2d_d4rl_medium,scaspl,test,!0.47,0.47,15.12,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scaspl/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784179377.332731,source/ice_offline/agent/scaspl.py,1784739867.0986953,True
stability_scaspl,walker2d_d4rl_medium,walker2d_d4rl_medium,scaspl_n,train,!122.31(t),122.31,3484.94,1.87,2849.70,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784294489.4695907,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
stability_scaspl,walker2d_d4rl_medium,walker2d_d4rl_medium,scaspl_gp,train,!115.30(t),115.30,3285.32,1.87,2849.70,True,ok,500000,500000,tmps/evals/base_train/scaspl_gp/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784313380.696691,source/ice_offline/agent/scaspl_gp.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_medium,walker2d_d4rl_medium,scaspl_c,train,!117.48(t),117.48,3347.62,1.87,2849.70,True,ok,500000,500000,tmps/evals/base_train/scaspl_c/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784332442.5126362,source/ice_offline/agent/scaspl_c.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_medium,walker2d_d4rl_medium,scaspl_nc,train,!118.12(t),118.12,3365.86,1.87,2849.70,True,ok,500000,500000,tmps/evals/base_train/scaspl_nc/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784348264.5013542,source/ice_offline/agent/scaspl_nc.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_medium,walker2d_d4rl_medium,scaspl_gpc,test,!111.99,111.99,3191.29,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scaspl_gpc/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784537218.9149063,source/ice_offline/agent/scaspl_gpc.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_expert,walker2d_d4rl_expert,scaspl,test,!61.97,61.97,3049.47,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scaspl/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784179770.329891,source/ice_offline/agent/scaspl.py,1784739867.0986953,True
stability_scaspl,walker2d_d4rl_expert,walker2d_d4rl_expert,scaspl_n,train,!86.77(t),86.77,4268.89,1.87,4919.36,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784301381.4612308,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
stability_scaspl,walker2d_d4rl_expert,walker2d_d4rl_expert,scaspl_gp,train,!56.80(t),56.80,2795.09,1.87,4919.36,True,ok,500000,500000,tmps/evals/base_train/scaspl_gp/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784321323.7652771,source/ice_offline/agent/scaspl_gp.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_expert,walker2d_d4rl_expert,scaspl_c,train,!96.80(t),96.80,4762.14,1.87,4919.36,True,ok,500000,500000,tmps/evals/base_train/scaspl_c/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784338712.0890777,source/ice_offline/agent/scaspl_c.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_expert,walker2d_d4rl_expert,scaspl_nc,train,!83.89(t),83.89,4127.24,1.87,4919.36,True,ok,500000,500000,tmps/evals/base_train/scaspl_nc/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784354546.7769394,source/ice_offline/agent/scaspl_nc.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_expert,walker2d_d4rl_expert,scaspl_gpc,test,!66.52,66.52,3273.13,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scaspl_gpc/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784538113.2012708,source/ice_offline/agent/scaspl_gpc.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl,test,!114.75,114.75,4356.40,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scaspl/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784179613.1386216,source/ice_offline/agent/scaspl.py,1784739867.0986953,True
stability_scaspl,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl_n,train,!83.48(t),83.48,3169.80,1.87,3796.56,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784297792.1327193,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
stability_scaspl,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl_gp,train,!70.81(t),70.81,2688.99,1.87,3796.56,True,ok,500000,500000,tmps/evals/base_train/scaspl_gp/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784317383.8244452,source/ice_offline/agent/scaspl_gp.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl_c,train,!114.95(t),114.95,4363.92,1.87,3796.56,True,ok,500000,500000,tmps/evals/base_train/scaspl_c/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784335598.0960062,source/ice_offline/agent/scaspl_c.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl_nc,train,!105.12(t),105.12,3990.95,1.87,3796.56,True,ok,500000,500000,tmps/evals/base_train/scaspl_nc/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784351412.492683,source/ice_offline/agent/scaspl_nc.py,1784739867.0996952,True
stability_scaspl,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl_gpc,test,!88.11,88.11,3345.50,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scaspl_gpc/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784539250.4293425,source/ice_offline/agent/scaspl_gpc.py,1784739867.0996952,True
stability_scaspl,walker2d_replay_medium,walker2d_replay_medium,scaspl,test,!95.85,95.85,2731.51,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scaspl/walker2d_replay_medium-v0/data/eval_data.hdf5,1784180033.9696753,source/ice_offline/agent/scaspl.py,1784739867.0986953,True
stability_scaspl,walker2d_replay_medium,walker2d_replay_medium,scaspl_n,train,,,,1.87,2849.70,False,missing_required_step,200000,500000,tmps/evals/base_train/scaspl_n/walker2d_replay_medium-v0/data/eval_data.hdf5,1784720841.8312109,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
stability_scaspl,walker2d_replay_medium,walker2d_replay_medium,scaspl_gp,train,!8.68(t),8.68,249.12,1.87,2849.70,True,ok,500000,500000,tmps/evals/base_train/scaspl_gp/walker2d_replay_medium-v0/data/eval_data.hdf5,1784325231.796352,source/ice_offline/agent/scaspl_gp.py,1784739867.0996952,True
stability_scaspl,walker2d_replay_medium,walker2d_replay_medium,scaspl_c,train,!110.52(t),110.52,3149.25,1.87,2849.70,True,ok,500000,500000,tmps/evals/base_train/scaspl_c/walker2d_replay_medium-v0/data/eval_data.hdf5,1784341863.56196,source/ice_offline/agent/scaspl_c.py,1784739867.0996952,True
stability_scaspl,walker2d_replay_medium,walker2d_replay_medium,scaspl_nc,train,!94.47(t),94.47,2692.18,1.87,2849.70,True,ok,500000,500000,tmps/evals/base_train/scaspl_nc/walker2d_replay_medium-v0/data/eval_data.hdf5,1784357660.568102,source/ice_offline/agent/scaspl_nc.py,1784739867.0996952,True
